849,86
2704,86
1064,85
509,85
452,85
537,85
625,85
337,84
405,84
450,84
535,84
302,83
417,83
743,83
354,82
594,82
384,82
412,82
398,81
427,81
843,81
707,80
650,80
987,80
379,80
514,79
345,79
915,78
452,78
